"OTU_string"	"AC1-7050-T2-ITS"	"AC1-7230-T2-ITS"	"AC2-7049-T2-ITS"	"AC2-7291-T2-ITS"	"AC7-7439-T2-ITS"	"AC7-7611-T2-ITS"	"AC8-7184-T2-ITS"	"AC8-7453-T2-ITS"	"AC9-7099-T2-ITS"	"AC9-7660-T2-ITS"	"BB1-7232-T2-ITS"	"BB1-7504-T2-ITS"	"BB2-7039-T2-ITS"	"BB2-7055-T2-ITS"	"BB2-7542-T2-ITS"	"BB3-7657-T2-ITS"	"BB5-7326-T2-ITS"	"BB5-7600-T2-ITS"	"BB7-7181-T2-ITS"	"BB7-7224-T2-ITS"	"BB7-7227-T2-ITS"	"BE2-7069-T2-ITS"	"BE2-7141-T2-ITS"	"BE2-7500-T2-ITS"	"BE3-7245-T2-ITS"	"BE3-7514-T2-ITS"	"BE4-7003-T2-ITS"	"BE4-7663-T2-ITS"	"BE5-7132-T2-ITS"	"BE5-7146-T2-ITS"	"BE7-7019-T2-ITS"	"BE7-7455-T2-ITS"	"BE7-7585-T2-ITS"	"BW10-7357-T2-ITS"	"BW10-7534-T2-ITS"	"BW10-7633-T2-ITS"	"BW2-7261-T2-ITS"	"BW2-7628-T2-ITS"	"BW3-7101-T2-ITS"	"BW3-7429-T2-ITS"	"BW3-7594-T2-ITS"	"BW6-7035-T2-ITS"	"BW6-7567-T2-ITS"	"BW7-7581-T2-ITS"	"BW7-7593-T2-ITS"	"CG2-7072-T2-ITS"	"CG2-7148-T2-ITS"	"CG3-7376-T2-ITS"	"CG3-7515-T2-ITS"	"CG4-7097-T2-ITS"	"CG4-7218-T2-ITS"	"CG4-7406-T2-ITS"	"CG4-7425-T2-ITS"	"CG6-7344-T2-ITS"	"CG6-7551-T2-ITS"	"CG7-7197-T2-ITS"	"CG7-7434-T2-ITS"	"CG8-7084-T2-ITS"	"CR10-7348-T2-ITS"	"CR10-7497-T2-ITS"	"CR10-7549-T2-ITS"	"CR3-7338-T2-ITS"	"CR3-7642-T2-ITS"	"CR4-7135-T2-ITS"	"CR4-7211-T2-ITS"	"CR7-7183-T2-ITS"	"CR7-7648-T2-ITS"	"CR9-7389-T2-ITS"	"CR9-7469-T2-ITS"	"EP4-Pine-Rep1-T2-ITS"	"EP4-Pine-Rep2-T2-ITS"	"EP4-Pine-Rep3-T2-ITS"	"EP4-Syn-Extr-T2-ITS"	"EP4-Syn-Rep1-T2-ITS"	"EP4-Syn-Rep2-T2-ITS"	"EP4-Syn-Rep3-T2-ITS"	"EP4-Syn-Rep4-T2-ITS"	"EP6-Amp-Blank-T2-ITS"	"EP6-DNAblank-T2-ITS"	"EP6-Idx-Blank-T2-ITS"	"EP6-Pine-Rep1-T2-ITS"	"EP6-Pine-Rep2-T2-ITS"	"EP6-Pine-Rep3-T2-ITS"	"EP6-Syn-Extr-T2-ITS"	"EP6-Syn-Rep1-T2-ITS"	"EP6-Syn-Rep2-T2-ITS"	"EP6-Syn-Rep3-T2-ITS"	"EP6-Syn-Rep4-T2-ITS"	"GC1-7085-T2-ITS"	"GC1-7294-T2-ITS"	"GC2-7136-T2-ITS"	"GC2-7276-T2-ITS"	"GC5-7089-T2-ITS"	"GC5-7178-T2-ITS"	"GC8-7501-T2-ITS"	"GC8-7582-T2-ITS"	"GC9-7100-T2-ITS"	"GC9-7275-T2-ITS"	"GE1-7087-T2-ITS"	"GE1-7647-T2-ITS"	"GE2-7483-T2-ITS"	"GE2-7530-T2-ITS"	"GE2-7555-T2-ITS"	"GE6-7040-T2-ITS"	"GE6-7186-T2-ITS"	"GE6-7213-T2-ITS"	"GE7-7423-T2-ITS"	"GE7-7658-T2-ITS"	"GE8-7242-T2-ITS"	"GE8-7333-T2-ITS"	"GE8-7645-T2-ITS"	"GE9-7002-T2-ITS"	"GE9-7053-T2-ITS"	"GT1-7407-T2-ITS"	"GT1-7482-T2-ITS"	"GT2-7200-T2-ITS"	"GT2-7210-T2-ITS"	"GT5-7309-T2-ITS"	"GT5-7456-T2-ITS"	"GT6-7486-T2-ITS"	"GT6-7595-T2-ITS"	"GT8-7341-T2-ITS"	"GT8-7420-T2-ITS"	"RM1-7145-T2-ITS"	"RM1-7391-T2-ITS"	"RM10-7202-T2-ITS"	"RM10-7324-T2-ITS"	"RM10-7402-T2-ITS"	"RM3-7115-T2-ITS"	"RM3-7609-T2-ITS"	"RM4-7358-T2-ITS"	"RM4-7436-T2-ITS"	"RM6-7065-T2-ITS"	"RM6-7120-T2-ITS"	"AC1-7329-T2-ITS"	"AC2-7464-T2-ITS"	"AC2-7474-T2-ITS"	"AC7-7032-T2-ITS"	"AC7-7592-T2-ITS"	"AC8-7174-T2-ITS"	"AC8-7541-T2-ITS"	"AC9-7142-T2-ITS"	"AC9-7346-T2-ITS"	"BB1-7238-T2-ITS"	"BB1-7409-T2-ITS"	"BB2-7590-T2-ITS"	"BB3-7126-T2-ITS"	"BB5-7171-T2-ITS"	"BB5-7412-T2-ITS"	"BB7-7268-T2-ITS"	"BE2-7510-T2-ITS"	"BE3-7156-T2-ITS"	"BE3-7237-T2-ITS"	"BE4-7267-T2-ITS"	"BE4-7607-T2-ITS"	"BE5-7334-T2-ITS"	"BE5-7509-T2-ITS"	"BE7-7378-T2-ITS"	"BW10-7396-T2-ITS"	"BW2-7025-T2-ITS"	"BW2-7362-T2-ITS"	"BW6-7173-T2-ITS"	"BW6-7284-T2-ITS"	"BW7-7366-T2-ITS"	"BW7-7506-T2-ITS"	"CG2-7160-T2-ITS"	"CG2-7208-T2-ITS"	"CG3-7382-T2-ITS"	"CG3-7651-T2-ITS"	"CG6-7014-T2-ITS"	"CG7-7574-T2-ITS"	"CG7-7655-T2-ITS"	"CG8-7522-T2-ITS"	"CG8-7544-T2-ITS"	"CR10-7431-T2-ITS"	"CR3-7445-T2-ITS"	"CR3-7619-T2-ITS"	"CR4-7143-T2-ITS"	"CR4-7671-T2-ITS"	"CR7-7154-T2-ITS"	"CR7-7652-T2-ITS"	"CR9-7298-T2-ITS"	"CR9-7320-T2-ITS"	"EP5-Amp-Blank-T2-ITS"	"EP5-DNAblank-T2-ITS"	"EP5-Pine-Rep1-T2-ITS"	"EP5-Pine-Rep2-T2-ITS"	"EP5-Pine-Rep3-T2-ITS"	"EP5-Syn-Extr-T2-ITS"	"EP5-Syn-Rep1-T2-ITS"	"EP5-Syn-Rep2-T2-ITS"	"EP5-Syn-Rep3-T2-ITS"	"EP5-Syn-Rep4-T2-ITS"	"GC1-7128-T2-ITS"	"GC1-7368-T2-ITS"	"GC2-7078-T2-ITS"	"GC2-7507-T2-ITS"	"GC5-7457-T2-ITS"	"GC8-7367-T2-ITS"	"GC8-7377-T2-ITS"	"GC9-7537-T2-ITS"	"GC9-7589-T2-ITS"	"GE1-7112-T2-ITS"	"GE1-7638-T2-ITS"	"GE2-7383-T2-ITS"	"GE6-7205-T2-ITS"	"GE7-7427-T2-ITS"	"GE7-7575-T2-ITS"	"GE9-7272-T2-ITS"	"GE9-7480-T2-ITS"	"GT1-7236-T2-ITS"	"GT1-7384-T2-ITS"	"GT2-7297-T2-ITS"	"GT2-7573-T2-ITS"	"GT5-7107-T2-ITS"	"GT5-7253-T2-ITS"	"GT6-7349-T2-ITS"	"GT6-7618-T2-ITS"	"GT8-7009-T2-ITS"	"GT8-7254-T2-ITS"	"RM1-7523-T2-ITS"	"RM1-7665-T2-ITS"	"RM10-7352-T2-ITS"	"RM3-7538-T2-ITS"	"RM3-7623-T2-ITS"	"RM4-7411-T2-ITS"	"RM4-7620-T2-ITS"	"RM6-7031-T2-ITS"	"RM6-7203-T2-ITS"
"18439a364015148e8e7dccf137b08e7a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007210205213533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00511236477259e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1805214307345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69508045275599e-05	0	0	0	0	0	0	2.39772695484681e-05	0	0	0	0	0	0	0	0	0	2.86297787872426e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19054322986668e-05	0	0	1.68019221398928e-05	0	6.0517470928338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2093742765138e-05	0	0	0	0	0	0	0	0	0	0.000117170990136713	0	0	0	0	0	0	0	0	0	0	3.04106193882904e-05	0	0	0	0
"428b8a8a30493345f0eac1a156b45eba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69929818247256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"90478efe116e27dbe8a535a23c123daf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87872196584463e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c3beaa600878b730396a73ee2b7be70e"	5.54590946516102e-05	0	0	0	0	0	1.13382112837879e-05	0	0	6.26060389785199e-05	8.058017727639e-05	0	0	0.000150237472133372	0	0	0	0	1.20363014852796e-05	0	3.00677727598006e-05	0	3.47294575258734e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112530818099048	0	0	0	2.66905814276258e-05	0	0	0	0	0	0	0	0	0	7.66163552600459e-05	0	0	0	0	0	0	3.49418218665921e-05	9.42402572204668e-05	0.000219742033073731	0	0	6.80426400544341e-05	8.34659846303351e-05	4.10830167943949e-05	0	0	0	0	0	0	0	0	7.54623415964597e-05	0	3.01172162054717e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04791319543219e-05	0	8.24987212698203e-05	0	0	0	0	0	0	0	0.00021470339357658	0	0	0	0	0	0	0	5.7870742481626e-05	0	0	0	0	0	0	0	0	0	4.13572531431512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2896432311962e-05	0	0	0	0	0	9.86136824893911e-05	0	0	2.87285326040117e-05	0	0	0	0	2.23276583868267e-05	0	0	0	0	0	0	0	6.70131494691069e-05	0	0	0	0	0	0	0	4.97981514926166e-05	0	3.06661714647867e-05	0	0	0	0	0	0	0.000520755094887587	0	0	3.01677325932183e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000304378484499526	0	6.587550188898e-06	0.000133909703013387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"64f8adc2cf846b4e6dede12ed34a879a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73065902578797e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a395cc0c8875c53edec46fe1d26f925a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11675958665402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"042ba0d91a028ab963f3cf0add34ff3a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22202470891476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7d9f881f2e7bcc46e5aefa0670014628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68347334219963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3e3cb70582caa841eaf6df0ca3ea2b48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250255618238629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106478262775826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"147b9713ee8423448be71760df87d399"	1.27982526119101e-05	0	0	0	0.000358897288082367	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80544522279194e-05	0	1.50338863799003e-05	0	0	3.35852225020991e-05	0.000267801350909037	0	0	0	0	0	0	0	0	0	0.000147114320619671	0	0	1.10226036859587e-05	0	0	0.000100978141598282	0	0	0	0	0	0	2.66905814276258e-05	0	0	0	7.27471128489588e-05	0	0	0	0	1.79557928380328e-05	0	0	0	7.54339164603663e-05	0.000124052450431808	0	0	8.38603724798211e-05	8.3153168135706e-05	0	0	0	0	3.57711362701436e-05	2.91004702293631e-05	0	0	0	0	0	0	0	0	0	9.49325978555226e-05	0.000162632967509547	0	0	0	0	0	0	0	0	7.68334896962246e-05	0	1.383543670403e-05	0	0	0	2.53992766286016e-05	0	0	0.000176453797649013	0	0	0	0	3.87510118319756e-05	0	0	0	0	0	0	5.56243837071123e-05	4.10013906304989e-05	0.00014344018273738	0	0.000215046782818979	6.97356553756892e-05	0	0	0	0	0	0	0	0	0	0.000171166659270576	0	0	0	5.19122751765883e-05	0	0	0	0.000200372693209369	0	0	0	0	5.94695317765531e-05	0	2.34052263870522e-05	0.000200115320693281	0	0	8.57243549242292e-05	6.83581101501e-05	0	0	0.000832489961150469	0	0.000244170919643751	3.97976830512522e-05	0	0	0	0	0	0	0	0	3.73337928261681e-05	0	0	0	0	4.85738187117144e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97981514926166e-05	4.13490115001938e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05640819641352e-05	0	0	0	7.95088861641984e-05	3.33303706337214e-05	0	4.04640862841462e-05	0	0	2.6590205054798e-05	0	0	0	0	0	2.87513297490009e-05	0	0	1.85988120008834e-05
"9f89fba1a1c5ebb7e33f1f0511999fa0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25268544442148e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6da5475f6575f181dd87a66917e36920"	0	0	0	0	0	0	0	0	6.73487059427215e-05	0	0	0	0	0	0	1.69743423385363e-05	0	0	0	0	0	0	0	0	0	8.88124374807183e-05	4.67405478927024e-06	0	8.19255788042142e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13524651421007e-05	0	0	0	0	0	7.22218510821542e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83899357677703e-05	0	0	0	0	0	0	2.70985084980923e-05	0	0	0	0	0	0	1.33581795472913e-05	0.000187548189465349	0	0	0	5.94695317765531e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98817903733334e-05	0	0	0	0	0	0	0	0	0	0	0	3.06661714647867e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67490368427358e-05	0	0	7.78934639965282e-05	0	0	0	0	0
"aa9394dcde51235e7a584e3dba9de3f5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83707554732312e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100058455202776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"40c053493d202fadb142be516c941958"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101773771445188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41652220958606e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42090890603968e-05	0	0	0	0	0.00014091224419008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53998088664383e-05	0	0	0	0	0	0	0	0	0	0	0.000151763964230401	0	0	0	0	0	0	0	0	1.34803136868995e-05	0	0	0	0	3.6364391987366e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166914565706846	5.70199113530445e-05	0	0	0	0
"61ab3c00e5c3e44781951021ef6cc228"	0	4.88540667957228e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263704898706295	0	0	0	0	0	0	0	0.000426108521318209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18632570621369e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241098817132111	0	0	0	0	0
"8e0258eb880382a9f5292a711d8d1385"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23167792424197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"57252bc6de0e3426431eb08ebfd1949d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35426770475053e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
