"OTU_string"	"AC1-7230-T3-ITS"	"AC7-7032-T3-ITS"	"AC7-7611-T3-ITS"	"AC8-7453-T3-ITS"	"AC8-7541-T3-ITS"	"AC9-7099-T3-ITS"	"AC9-7346-T3-ITS"	"BB1-7232-T3-ITS"	"BB1-7238-T3-ITS"	"BB1-7409-T3-ITS"	"BB2-7039-T3-ITS"	"BB2-7055-T3-ITS"	"BB2-7542-T3-ITS"	"BB3-7126-T3-ITS"	"BB5-7326-T3-ITS"	"BB5-7412-T3-ITS"	"BB7-7224-T3-ITS"	"BB7-7227-T3-ITS"	"BE2-7069-T3-ITS"	"BE2-7510-T3-ITS"	"BE3-7156-T3-ITS"	"BE3-7514-T3-ITS"	"BE4-7003-T3-ITS"	"BE4-7607-T3-ITS"	"BE5-7132-T3-ITS"	"BE5-7509-T3-ITS"	"BE7-7378-T3-ITS"	"BE7-7455-T3-ITS"	"BW10-7357-T3-ITS"	"BW10-7396-T3-ITS"	"BW10-7534-T3-ITS"	"BW10-7633-T3-ITS"	"BW2-7025-T3-ITS"	"BW2-7261-T3-ITS"	"BW3-7101-T3-ITS"	"BW3-7594-T3-ITS"	"BW6-7035-T3-ITS"	"BW6-7284-T3-ITS"	"BW6-7567-T3-ITS"	"BW7-7506-T3-ITS"	"BW7-7581-T3-ITS"	"CG2-7072-T3-ITS"	"CG2-7160-T3-ITS"	"CG3-7382-T3-ITS"	"CG3-7515-T3-ITS"	"CG4-7097-T3-ITS"	"CG4-7218-T3-ITS"	"CG4-7406-T3-ITS"	"CG6-7551-T3-ITS"	"CG7-7197-T3-ITS"	"CG7-7574-T3-ITS"	"CG8-7544-T3-ITS"	"CR10-7348-T3-ITS"	"CR10-7497-T3-ITS"	"CR10-7549-T3-ITS"	"CR3-7445-T3-ITS"	"CR3-7619-T3-ITS"	"CR3-7642-T3-ITS"	"CR4-7135-T3-ITS"	"CR4-7671-T3-ITS"	"CR7-7154-T3-ITS"	"CR7-7648-T3-ITS"	"CR9-7320-T3-ITS"	"CR9-7389-T3-ITS"	"EP7-Amp-Blank-T3-ITS"	"EP7-DNAblank-T3-ITS"	"EP7-Idx-Blank-T3-ITS"	"EP7-Pine-Rep1-T3-ITS"	"EP7-Pine-Rep2-T3-ITS"	"EP7-Pine-Rep3-T3-ITS"	"EP7-Syn-Extr-T3-ITS"	"EP7-Syn-Rep1-T3-ITS"	"EP7-Syn-Rep2-T3-ITS"	"EP7-Syn-Rep3-T3-ITS"	"EP7-Syn-Rep4-T3-ITS"	"EP9-DNAblank-T3-ITS"	"EP9-Pine-Rep1-T3-ITS"	"EP9-Pine-Rep2-T3-ITS"	"EP9-Pine-Rep3-T3-ITS"	"EP9-Syn-Extr-T3-ITS"	"EP9-Syn-Rep1-T3-ITS"	"EP9-Syn-Rep2-T3-ITS"	"EP9-Syn-Rep3-T3-ITS"	"EP9-Syn-Rep4-T3-ITS"	"GC1-7085-T3-ITS"	"GC1-7128-T3-ITS"	"GC1-7294-T3-ITS"	"GC1-7368-T3-ITS"	"GC2-7136-T3-ITS"	"GC2-7507-T3-ITS"	"GC5-7089-T3-ITS"	"GC8-7367-T3-ITS"	"GC8-7377-T3-ITS"	"GC8-7582-T3-ITS"	"GC9-7100-T3-ITS"	"GC9-7537-T3-ITS"	"GE1-7638-T3-ITS"	"GE1-7647-T3-ITS"	"GE2-7383-T3-ITS"	"GE2-7483-T3-ITS"	"GE2-7530-T3-ITS"	"GE6-7040-T3-ITS"	"GE6-7186-T3-ITS"	"GE7-7423-T3-ITS"	"GE7-7427-T3-ITS"	"GE7-7575-T3-ITS"	"GE7-7658-T3-ITS"	"GE8-7645-T3-ITS"	"GE9-7002-T3-ITS"	"GE9-7272-T3-ITS"	"GE9-7480-T3-ITS"	"GT1-7384-T3-ITS"	"GT1-7482-T3-ITS"	"GT2-7200-T3-ITS"	"GT2-7573-T3-ITS"	"GT5-7253-T3-ITS"	"GT5-7456-T3-ITS"	"GT6-7349-T3-ITS"	"GT6-7486-T3-ITS"	"GT8-7254-T3-ITS"	"GT8-7420-T3-ITS"	"RM1-7391-T3-ITS"	"RM1-7523-T3-ITS"	"RM1-7665-T3-ITS"	"RM10-7324-T3-ITS"	"RM10-7352-T3-ITS"	"RM3-7115-T3-ITS"	"RM3-7538-T3-ITS"	"RM3-7609-T3-ITS"	"RM4-7358-T3-ITS"	"RM4-7411-T3-ITS"	"RM6-7031-T3-ITS"	"RM6-7065-T3-ITS"	"AC1-7050-T3-ITS"	"AC1-7329-T3-ITS"	"AC2-7049-T3-ITS"	"AC2-7464-T3-ITS"	"AC7-7439-T3-ITS"	"AC7-7592-T3-ITS"	"AC8-7174-T3-ITS"	"AC8-7184-T3-ITS"	"AC9-7142-T3-ITS"	"AC9-7660-T3-ITS"	"BB1-7504-T3-ITS"	"BB2-7590-T3-ITS"	"BB3-7657-T3-ITS"	"BB5-7171-T3-ITS"	"BB5-7600-T3-ITS"	"BB7-7181-T3-ITS"	"BB7-7268-T3-ITS"	"BE2-7141-T3-ITS"	"BE2-7500-T3-ITS"	"BE3-7237-T3-ITS"	"BE3-7245-T3-ITS"	"BE4-7267-T3-ITS"	"BE4-7663-T3-ITS"	"BE5-7146-T3-ITS"	"BE5-7334-T3-ITS"	"BE7-7019-T3-ITS"	"BE7-7585-T3-ITS"	"BW2-7362-T3-ITS"	"BW2-7628-T3-ITS"	"BW3-7429-T3-ITS"	"BW6-7173-T3-ITS"	"BW7-7366-T3-ITS"	"BW7-7593-T3-ITS"	"CG2-7148-T3-ITS"	"CG2-7208-T3-ITS"	"CG3-7376-T3-ITS"	"CG3-7651-T3-ITS"	"CG4-7425-T3-ITS"	"CG6-7014-T3-ITS"	"CG6-7344-T3-ITS"	"CG7-7434-T3-ITS"	"CG7-7655-T3-ITS"	"CG8-7084-T3-ITS"	"CG8-7522-T3-ITS"	"CR10-7431-T3-ITS"	"CR4-7143-T3-ITS"	"CR4-7211-T3-ITS"	"CR7-7183-T3-ITS"	"CR7-7652-T3-ITS"	"CR9-7298-T3-ITS"	"CR9-7469-T3-ITS"	"EP8-Amp-Blank-T3-ITS"	"EP8-DNAblank-T3-ITS"	"EP8-Idx-Blank-T3-ITS"	"EP8-Pine-Rep1-T3-ITS"	"EP8-Pine-Rep2-T3-ITS"	"EP8-Pine-Rep3-T3-ITS"	"EP8-Syn-Extr-T3-ITS"	"EP8-Syn-Rep1-T3-ITS"	"EP8-Syn-Rep2-T3-ITS"	"EP8-Syn-Rep3-T3-ITS"	"EP8-Syn-Rep4-T3-ITS"	"GC2-7078-T3-ITS"	"GC2-7276-T3-ITS"	"GC5-7178-T3-ITS"	"GC5-7457-T3-ITS"	"GC8-7501-T3-ITS"	"GC9-7275-T3-ITS"	"GC9-7589-T3-ITS"	"GE1-7087-T3-ITS"	"GE1-7112-T3-ITS"	"GE2-7555-T3-ITS"	"GE6-7205-T3-ITS"	"GE6-7213-T3-ITS"	"GE8-7242-T3-ITS"	"GE8-7333-T3-ITS"	"GE9-7053-T3-ITS"	"GT1-7236-T3-ITS"	"GT1-7407-T3-ITS"	"GT2-7210-T3-ITS"	"GT2-7297-T3-ITS"	"GT5-7107-T3-ITS"	"GT5-7309-T3-ITS"	"GT6-7595-T3-ITS"	"GT6-7618-T3-ITS"	"GT8-7009-T3-ITS"	"GT8-7341-T3-ITS"	"RM1-7145-T3-ITS"	"RM10-7202-T3-ITS"	"RM10-7402-T3-ITS"	"RM3-7623-T3-ITS"	"RM4-7436-T3-ITS"	"RM4-7620-T3-ITS"	"RM6-7120-T3-ITS"	"RM6-7203-T3-ITS"
"e2596eb17b197bd3b6484f739893abbf"	0	0	0	0	0	0	0	3.28559828397895e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.59620937834391e-05	0	0	0	0	0	0	0	0	0	0	0	1.0479434110558e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3cf0027d16ac58828bdd7640401eb614"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0335277894282e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"69fa292389cf68aaca5e0860f3d8dcca"	0	0	0	0	0	0	0	0	0	0	0	4.35773248502808e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97737566665302e-05
"768643df11f4a0d54480b67a4ed3f6fb"	0	0	0	0	0	0	1.99368997124102e-05	0	0	0	0	0	0	0	0	9.59798826166036e-06	0	0	0	0	0	0	7.32912153149324e-06	0	0	0	0	0	0	0	0	0	3.95903716216216e-05	0	0	0	0	5.19248543507835e-05	0	0	0	0	0	0	0	0	0	0.000126300681736634	0	0	0	0	0	0	0	0.000173050499596792	0	0	3.4889248441977e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43919149511587e-05	0	2.77783779279182e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43861510271e-05	0	0	0	0	0	0	0	0	1.067308000185e-05	0	0	0	7.62795901243357e-05	0	0	0	0	0	0	0	0	0	0	4.0406979093429e-05	0	0	1.87101240481224e-05	0	0	0	2.81536485368901e-05	0	0	0	6.7191883220507e-06	0	0	0	0	0	0	0	4.96235377973465e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57017915744186e-05	0	0	0	0	0	0	3.78166416495037e-05	0	0	0	0	0	0	0	0	0	0	0	8.54354677433645e-05	0	2.44519370009428e-05	0	6.1453498137959e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08531300792843e-05	4.36827865249524e-05	0	0	0	1.73504177113064e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21396431785393e-05	0	0
"bab2e6f046925f4fa6d9e3a3e92ae0ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31669903551796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8114065861c1bd343ef28f0347360a68"	0	0	0	0	0	0	0	0	0	2.52075420965953e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81134809582031e-05	0	0	0	6.92405130314718e-05	0	9.30189293521232e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31981419746259e-06	0	0	0	0	0	0	0	0	7.26812098306528e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73740813454489e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2587646671296e-05	0	0	0	0	8.23344230536385e-05	0	0	0	0	0.000401072869927055	0	0	0	0	9.83938838361807e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.71105432794216e-05	0	0	0	0	0	0	0	0	0	0	0	1.09057200501663e-05	2.10821148372912e-05	0	0	0	0	0	0	0	8.25273165417753e-06	0
"8fb0bab8b13687a5f98f0b1def45adc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.75048508663306e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7a37d2e4f8ae22a2024e2d2301baf6d4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69038510172346e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f443b04d31eceaf19b97ac9e046761c3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49314470351934e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ef6565ee021c974d0b3ad163ceb6afed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93164861259729e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a399345e8b3fe3ad511d3e10981704ab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75468014900824e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79932142772151e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41519058268888e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bd8e0988d359705cef546c7809bfeaa4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39422321821908e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cbc6503a4c931115feac63152c89dd2f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05578721231828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8210208eec6d368c46348d1cdf88dd05"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52805487850843e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6cbebf1c5663ca12f6b833a18c593426"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77496938177816e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"57e5be3ed337365767f523278dc52184"	1.48607731317222e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013993266769284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.21604849184586e-05	0	0	0	0	8.33933512755392e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279009207303841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"71ebcd131605209a01e7ea0d8ec7f219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26418511977539e-05	0	0	0	0	0	0	0	0	0	0	0	4.67323689157052e-05	0	0	0	0	0	0	0	0	0	1.43523501973448e-05	0	0	0	0.000108567085887993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38992650763591e-05	0	0	0	0	0	0	6.75772368065383e-05	0	0	0	0	0	0	0	0	0	0.000174181468059473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62514906585398e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45184238799036e-05	1.45904035997444e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"adb005d1a77e03908e60ea71dd19eb52"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88030893475798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a269f2752f24995eb319a1f23ba35ebb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0018439898795e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07699417403134e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2872166514346e-05	0	0	0	0	0	0	0	0	0	0	0	2.90744159676692e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32910854031984e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
